CODE,PRODUCTO,Tiempo,TIPO_CARROCERIA,Edad_Cliente,COMBUSTIBLE,Revisiones,Potencia,TRANS,Mas_1_coche,FORMA_PAGO,km_anno,ESTADO_CIVIL,COSTE_VENTA,GENERO,QUEJA_CAC,Zona_Renta,OcupaciOn,Averia_grave,Campanna3,PROVINCIA,REV_Garantia,Campanna2,Campanna1,Grupo_Edad_Codificado
CLI2654,1,0,0,23,0,1,2.0,1,0,3,0,0,1750,2,0,2.0,1,4.0,0,32,0,0,0,1
CLI2655,1,10,0,44,0,1,2.0,1,1,2,19989,0,4659,2,0,0.0,1,4.0,0,28,1,0,1,3
CLI2656,1,0,0,28,0,1,2.0,1,0,0,0,0,1654,2,0,2.0,1,4.0,0,32,0,0,0,1
CLI2657,1,0,0,22,0,1,2.0,1,0,2,0,0,2370,1,0,0.0,1,4.0,0,48,0,0,1,1
CLI2658,1,0,0,56,0,2,2.0,1,0,0,0,0,1654,2,0,2.0,1,4.0,0,7,0,0,0,4
CLI2659,1,8,0,52,0,2,2.0,1,1,2,23418,4,1654,2,0,2.0,1,4.0,1,32,1,0,1,4
CLI2660,1,4,0,57,0,1,2.0,1,1,2,0,0,2370,2,0,0.0,1,4.0,0,43,0,0,1,4
CLI2661,1,0,0,21,0,1,2.0,1,0,3,0,0,1654,2,1,2.0,2,4.0,0,2,0,0,1,1
CLI2662,1,0,0,23,0,0,2.0,1,0,2,0,0,1934,2,1,0.0,0,2.0,1,28,0,0,1,1
CLI2663,1,0,0,51,0,1,2.0,1,0,2,21467,0,1654,2,0,3.0,1,4.0,1,8,1,0,1,4
CLI2664,1,0,0,67,0,2,2.0,1,0,2,0,4,2648,2,0,2.0,1,4.0,0,28,0,0,1,5
CLI2665,1,0,0,64,0,2,2.0,1,0,3,0,0,1750,2,0,3.0,1,4.0,0,9,0,0,0,5
CLI2666,1,0,0,25,0,0,2.0,1,0,2,0,0,2464,1,0,3.0,1,4.0,0,8,0,0,1,1
CLI2667,1,4,0,69,0,1,2.0,1,1,2,0,0,2329,2,0,0.0,1,4.0,1,8,0,0,0,5
CLI2668,1,3,0,25,0,1,2.0,1,1,0,0,4,1654,2,0,0.0,1,4.0,0,32,0,0,0,1
CLI2669,1,0,0,55,0,2,2.0,1,0,3,0,0,1654,2,0,2.0,1,4.0,0,9,0,0,0,4
CLI2670,1,0,0,30,0,2,2.0,1,0,0,0,0,1654,2,0,3.0,1,4.0,0,20,0,0,0,1
CLI2671,1,0,0,50,0,2,2.0,1,0,0,0,0,1654,1,0,3.0,1,4.0,0,43,0,0,0,3
CLI2672,1,0,0,58,0,2,2.0,1,0,0,0,0,1750,2,0,1.0,2,4.0,0,29,0,0,0,4
CLI2673,1,0,0,44,0,2,2.0,1,0,0,0,0,1654,2,0,2.0,1,4.0,0,43,0,0,0,3
CLI2674,1,3,0,41,0,2,2.0,1,1,0,0,0,1750,2,1,0.0,1,2.0,0,3,0,0,0,3
CLI2675,1,0,0,49,0,2,2.0,1,0,2,0,0,2370,2,0,2.0,1,4.0,0,19,0,0,1,3
CLI2676,1,3,0,41,0,1,2.0,1,1,2,0,0,1750,2,0,0.0,1,4.0,1,32,0,0,1,3
CLI2677,1,0,0,32,0,1,2.0,1,0,0,0,0,1750,1,0,0.0,1,4.0,0,7,0,0,1,2
CLI2678,1,0,0,42,0,2,2.0,1,0,0,18013,0,1934,1,0,2.0,1,4.0,0,28,1,0,0,3
CLI2679,1,0,0,60,0,1,2.0,1,0,3,0,0,1934,2,0,3.0,1,4.0,0,41,0,0,0,4
CLI2680,1,0,0,26,0,1,2.0,1,0,2,0,0,2370,2,0,3.0,1,4.0,0,22,0,0,1,1
CLI2681,1,0,0,66,0,2,2.0,1,0,2,0,4,2464,2,0,2.0,1,4.0,0,32,0,0,1,5
CLI2682,1,0,0,58,0,2,2.0,1,0,2,0,4,2648,2,0,0.0,2,4.0,0,41,0,0,1,4
CLI2683,1,0,0,43,0,2,2.0,1,0,2,7044,0,2370,2,1,1.0,1,2.0,0,39,1,0,1,3
CLI2684,1,0,0,42,0,1,2.0,1,0,2,0,0,2464,2,1,3.0,1,4.0,0,25,0,0,1,3
CLI2685,1,0,0,23,0,2,2.0,1,0,0,0,4,1750,2,1,3.0,1,4.0,0,39,0,0,1,1
CLI2686,1,3,0,21,0,0,2.0,1,1,0,0,4,1750,2,0,0.0,1,4.0,0,32,0,0,0,1
CLI2687,1,3,0,52,0,1,2.0,1,1,2,0,0,1750,2,0,2.0,1,4.0,1,0,0,0,1,4
CLI2688,1,0,0,50,0,2,2.0,1,0,2,0,0,2464,1,0,2.0,1,4.0,0,32,0,0,1,3
CLI2689,1,5,0,26,0,1,2.0,1,1,3,0,0,3309,1,0,2.0,1,4.0,0,47,0,0,1,1
CLI2690,1,0,0,31,0,1,2.0,1,0,2,0,4,3242,1,0,1.0,2,4.0,1,51,0,0,0,2
CLI2691,1,0,0,34,0,1,2.0,1,0,2,0,0,2370,2,0,1.0,1,4.0,0,48,0,0,1,2
CLI2692,1,0,0,45,0,1,2.0,1,0,2,0,4,2370,2,0,3.0,1,4.0,0,52,0,0,1,3
CLI2693,1,5,0,50,0,1,2.0,1,1,0,0,3,3453,1,0,2.0,1,4.0,0,39,0,0,1,3
CLI2694,1,0,0,27,0,1,2.0,1,0,2,0,0,2464,1,1,1.0,1,4.0,0,32,0,0,1,1
CLI2695,1,0,0,37,0,1,2.0,1,0,3,0,0,1838,2,0,2.0,1,4.0,0,28,0,0,0,2
CLI2696,1,0,0,48,0,1,2.0,1,0,0,0,0,1654,1,0,1.0,2,4.0,0,29,0,0,0,3
CLI2697,1,0,0,63,0,1,2.0,1,0,2,0,0,2370,1,0,1.0,1,4.0,0,1,0,0,1,5
CLI2698,1,0,0,52,0,1,2.0,1,0,2,0,0,2370,1,0,3.0,2,4.0,0,19,0,0,1,4
CLI2699,1,0,0,39,0,1,2.0,1,0,0,0,0,1654,2,0,2.0,1,4.0,0,48,0,0,0,2
CLI2700,1,8,0,40,0,2,2.0,1,1,0,13728,0,3309,1,0,0.0,1,4.0,0,8,1,0,1,2
CLI2701,1,0,0,54,0,1,2.0,1,0,2,26644,0,1654,1,1,2.0,1,4.0,1,9,1,0,1,4
CLI2702,1,6,0,41,0,0,2.0,1,1,2,0,0,4524,1,0,1.0,1,4.0,0,39,0,0,1,3
CLI2703,1,0,0,25,0,2,2.0,1,0,0,0,0,1654,2,0,0.0,1,4.0,0,32,0,0,0,1
CLI2704,1,0,0,56,0,1,2.0,1,0,0,0,4,1750,2,0,2.0,1,1.0,0,32,0,0,0,4
CLI2705,1,0,0,56,0,1,2.0,1,0,0,0,0,1654,2,0,3.0,1,4.0,0,30,0,0,0,4
CLI2706,1,0,0,45,0,1,2.0,1,0,2,0,4,2370,2,0,2.0,1,0.0,0,32,0,0,1,3
CLI2707,1,0,0,67,0,0,2.0,1,0,2,0,4,2513,2,1,0.0,1,4.0,1,28,0,0,0,5
CLI2708,1,0,0,36,0,1,2.0,1,0,2,0,3,2370,2,0,2.0,1,4.0,0,13,0,0,1,2
CLI2709,1,4,0,62,0,0,2.0,1,1,2,0,4,2329,2,1,0.0,1,4.0,1,20,0,0,0,5
CLI2710,1,0,0,67,0,2,2.0,1,0,3,0,0,1750,2,0,0.0,1,4.0,0,8,0,0,0,5
CLI2711,1,3,0,25,0,2,2.0,1,1,3,0,0,1654,2,1,0.0,1,4.0,0,32,0,0,0,1
CLI2712,1,4,0,45,0,2,2.0,1,1,2,0,4,2370,1,0,0.0,1,4.0,0,27,0,0,1,3
CLI2713,1,0,0,62,0,2,2.0,1,0,2,0,3,2464,2,0,3.0,1,4.0,0,48,0,0,1,5
CLI2714,1,0,0,70,0,2,2.0,1,0,2,0,4,2464,2,0,3.0,1,4.0,0,9,0,0,1,5
CLI2715,1,0,0,41,0,2,2.0,1,0,2,29595,4,3290,1,0,0.0,1,4.0,0,27,1,0,1,3
CLI2716,1,0,0,56,0,2,2.0,1,0,2,0,0,1654,2,0,2.0,1,4.0,0,39,0,0,0,4
CLI2717,1,0,0,54,0,2,2.0,1,0,0,0,0,1654,1,1,0.0,1,2.0,0,32,0,0,0,4
CLI2718,1,0,0,35,0,0,2.0,1,0,2,0,0,3121,2,0,1.0,1,4.0,1,41,0,0,0,2
CLI2719,1,0,0,24,0,1,2.0,1,0,2,0,0,2513,2,0,3.0,2,4.0,1,28,0,0,0,1
CLI2720,1,4,0,25,0,1,2.0,1,1,2,0,4,2464,2,0,0.0,1,4.0,0,32,0,0,1,1
CLI2721,1,6,0,62,0,2,2.0,1,1,0,30070,0,3453,2,0,2.0,1,4.0,0,7,1,0,1,5
CLI2722,1,0,0,60,0,0,2.0,1,0,2,0,4,2513,2,0,1.0,1,4.0,1,41,0,0,0,4
CLI2723,1,0,0,46,0,1,2.0,1,0,0,0,0,1750,2,0,3.0,1,4.0,0,20,0,0,0,3
CLI2724,1,6,0,47,0,2,2.0,1,1,2,31761,0,3696,2,0,3.0,1,4.0,0,12,1,0,1,3
CLI2725,1,6,0,58,0,1,2.0,1,1,2,0,0,4524,1,0,2.0,2,4.0,0,32,0,0,1,4
CLI2726,1,0,0,45,0,2,2.0,1,0,0,0,0,1750,2,0,3.0,1,4.0,0,45,0,0,0,3
CLI2727,1,0,0,62,0,1,2.0,1,0,0,0,4,1750,1,0,3.0,1,4.0,0,37,0,0,0,5
CLI2728,1,0,0,55,0,1,2.0,1,0,1,0,4,1750,2,0,3.0,1,4.0,0,8,0,0,1,4
CLI2729,1,0,0,62,0,1,2.0,1,0,0,0,0,1750,2,0,1.0,1,4.0,0,43,0,0,0,5
CLI2730,1,0,0,61,0,1,2.0,1,0,3,0,4,1750,2,0,2.0,1,4.0,0,32,0,0,0,5
CLI2731,1,5,0,46,0,0,2.0,1,1,0,0,0,3453,2,0,0.0,1,4.0,0,8,0,0,1,3
CLI2732,1,0,0,49,0,1,2.0,1,0,2,0,4,2464,2,0,2.0,1,4.0,0,48,0,0,1,3
CLI2733,1,5,0,46,0,1,2.0,1,1,2,0,0,3453,1,0,1.0,1,4.0,1,32,0,0,1,3
CLI2734,1,3,0,63,0,1,2.0,1,1,0,0,4,1750,2,0,0.0,1,4.0,0,8,0,0,0,5
CLI2735,1,0,0,61,0,2,2.0,1,0,0,18991,3,1750,2,0,3.0,1,4.0,0,6,1,0,0,5
CLI2736,1,0,0,46,0,1,2.0,1,0,0,27677,0,1750,2,0,3.0,1,4.0,0,13,1,0,0,3
CLI2737,1,5,0,47,0,2,2.0,1,1,0,0,0,3453,2,0,2.0,1,4.0,0,32,0,0,1,3
CLI2738,1,0,0,34,0,2,2.0,1,0,3,0,0,1750,2,0,3.0,1,4.0,0,2,0,0,0,2
CLI2739,1,5,0,67,0,2,2.0,1,1,0,0,4,3453,2,0,0.0,1,4.0,0,2,0,0,1,5
CLI2740,1,0,0,46,0,0,2.0,1,0,0,0,4,1934,2,0,2.0,1,4.0,0,28,0,0,0,3
CLI2741,1,5,0,50,0,1,2.0,1,1,0,0,0,3453,2,1,0.0,1,4.0,0,8,0,0,1,3
CLI2742,1,0,0,30,0,2,2.0,1,0,2,0,4,1750,2,0,3.0,1,4.0,1,7,0,0,1,1
CLI2743,1,0,0,64,0,1,2.0,1,0,2,0,4,2464,2,0,3.0,1,4.0,0,24,0,0,1,5
CLI2744,1,4,0,67,0,2,2.0,1,1,2,0,4,2464,2,0,0.0,1,0.0,0,0,0,0,1,5
CLI2745,1,0,0,60,0,1,2.0,1,0,2,0,0,2329,1,0,2.0,1,4.0,1,32,0,0,0,4
CLI2746,1,0,0,40,0,1,2.0,1,0,0,0,0,1750,2,0,2.0,1,1.0,0,22,0,0,0,2
CLI2747,1,6,0,62,0,1,2.0,1,1,2,0,0,4192,2,0,2.0,1,4.0,0,32,0,0,1,5
CLI2748,1,0,0,54,0,2,2.0,1,0,2,0,0,1750,1,0,2.0,1,0.0,1,25,0,0,1,4
CLI2749,1,0,0,51,0,1,2.0,1,0,0,0,3,2662,1,0,1.0,1,4.0,0,1,0,0,0,4
CLI2750,1,0,0,45,0,1,2.0,1,0,2,20236,0,1750,2,1,1.0,1,4.0,1,32,1,0,1,3
CLI2751,1,5,0,26,0,1,2.0,1,1,2,0,4,3453,1,0,3.0,1,4.0,1,48,0,0,1,1
CLI2752,1,0,0,56,0,2,2.0,1,0,0,0,0,1750,2,0,2.0,1,4.0,0,32,0,0,0,4
CLI2753,1,0,0,56,0,1,2.0,1,0,0,0,0,1934,2,0,3.0,1,4.0,0,28,0,0,0,4
CLI2754,1,0,0,57,0,2,2.0,1,0,2,0,0,2464,2,0,3.0,1,4.0,0,8,0,0,1,4
CLI2755,1,0,0,33,0,1,2.0,1,0,2,0,0,2160,1,0,2.0,2,4.0,0,2,0,0,1,2
CLI2756,1,6,0,40,0,1,2.0,1,1,2,0,0,4524,2,0,0.0,1,4.0,0,8,0,0,1,2
CLI2757,1,0,0,48,0,2,2.0,1,0,2,0,0,2464,2,0,2.0,1,4.0,0,0,0,0,1,3
CLI2758,1,0,0,52,0,1,2.0,1,0,2,0,0,2370,1,0,2.0,1,4.0,0,52,0,0,1,4
CLI2759,1,5,0,68,0,2,2.0,1,1,0,0,0,3453,2,0,0.0,1,4.0,0,8,0,0,1,5
CLI2760,1,0,0,25,0,0,2.0,1,0,2,0,4,2464,1,0,3.0,1,4.0,0,33,0,0,1,1
CLI2761,1,4,0,60,0,2,2.0,1,1,2,0,0,2464,2,0,0.0,1,4.0,0,37,0,0,1,4
CLI2762,1,0,0,57,0,1,2.0,1,0,3,0,0,1654,2,0,0.0,1,4.0,0,52,0,0,0,4
CLI2763,1,0,0,62,0,1,2.0,1,0,0,0,4,1750,1,0,0.0,1,4.0,0,1,0,0,0,5
CLI2764,1,0,0,59,0,1,2.0,1,0,2,0,0,2370,2,0,1.0,1,4.0,0,52,0,0,1,4
CLI2765,1,4,0,32,0,2,2.0,1,1,2,0,0,2370,2,0,0.0,1,4.0,0,8,0,0,1,2
CLI2766,1,5,0,31,0,0,2.0,1,1,3,0,0,3453,2,0,0.0,1,4.0,0,22,0,0,1,2
CLI2767,1,0,0,21,0,2,2.0,1,0,2,0,3,2464,2,0,1.0,1,4.0,0,33,0,0,1,1
CLI2768,1,4,0,54,0,2,2.0,1,1,2,0,4,2464,2,0,0.0,1,4.0,0,40,0,0,1,4
CLI2769,1,0,0,42,0,1,2.0,1,0,3,0,0,2662,2,0,1.0,1,0.0,0,8,0,0,0,3
CLI2770,1,0,0,24,0,2,2.0,1,0,0,0,4,1654,2,0,2.0,1,4.0,0,9,0,0,0,1
CLI2771,1,0,0,26,0,2,2.0,1,0,2,0,0,2464,2,0,3.0,1,4.0,0,0,0,0,1,1
CLI2772,1,0,0,23,0,2,2.0,1,0,3,0,0,1750,2,0,3.0,1,4.0,0,9,0,0,0,1
CLI2773,1,5,0,22,0,1,2.0,1,1,0,0,0,3453,2,0,0.0,1,4.0,0,39,0,0,1,1
CLI2774,1,0,0,31,0,1,2.0,1,0,2,0,4,2464,2,0,3.0,1,4.0,0,22,0,0,1,2
CLI2775,1,0,0,50,0,1,2.0,1,0,3,0,0,1750,1,0,2.0,1,4.0,0,32,0,0,0,3
CLI2776,1,5,0,25,0,2,2.0,1,1,3,0,0,3453,1,0,2.0,1,4.0,0,32,0,0,1,1
CLI2777,1,6,0,42,0,2,2.0,1,1,2,38006,4,3494,2,0,2.0,1,4.0,1,33,1,0,1,3
CLI2778,1,0,0,65,0,1,2.0,1,0,0,0,0,1654,2,0,0.0,1,4.0,0,4,0,0,0,5
CLI2779,1,0,0,50,0,2,2.0,1,0,0,0,3,1750,1,0,2.0,2,4.0,0,29,0,0,0,3
CLI2780,1,0,0,28,0,1,2.0,1,0,2,0,0,2464,2,0,0.0,1,4.0,0,8,0,0,1,1
CLI2781,1,4,0,58,0,1,2.0,1,1,2,0,0,2464,2,0,0.0,1,4.0,0,50,0,0,1,4
CLI2782,1,0,0,46,0,0,2.0,1,0,2,0,0,2464,2,0,0.0,1,4.0,0,8,0,0,1,3
CLI2783,1,0,0,55,0,1,2.0,1,0,2,0,0,3242,2,0,1.0,1,4.0,1,48,0,0,0,4
CLI2784,1,0,0,32,0,1,2.0,1,0,0,0,0,1750,1,0,0.0,1,4.0,0,32,0,0,0,2
CLI2785,1,0,0,54,0,1,2.0,1,0,2,0,0,2464,2,0,3.0,1,4.0,0,0,0,0,1,4
CLI2786,1,0,0,30,0,1,2.0,1,0,2,0,0,2464,1,1,3.0,1,2.0,0,8,0,0,1,1
CLI2787,1,0,0,34,0,2,2.0,1,0,2,0,4,2464,2,0,2.0,1,4.0,0,26,0,0,1,2
CLI2788,1,0,0,48,0,1,2.0,1,0,3,0,0,1750,2,0,2.0,1,4.0,0,32,0,0,0,3
CLI2789,1,0,0,32,0,1,2.0,1,0,0,0,0,1750,1,1,0.0,1,2.0,0,29,0,0,1,2
CLI2790,1,5,0,37,0,2,2.0,1,1,3,0,0,3453,1,0,2.0,1,4.0,0,32,0,0,0,2
CLI2791,1,6,0,31,0,1,2.0,1,1,2,0,0,4524,2,0,2.0,1,4.0,0,32,0,0,1,2
CLI2792,1,0,0,39,0,1,2.0,1,0,0,0,0,1750,2,1,0.0,1,2.0,0,8,0,0,0,2
CLI2793,1,3,0,51,0,1,2.0,1,1,3,0,0,1750,1,0,0.0,1,4.0,0,52,0,0,0,4
CLI2794,1,0,0,55,0,1,2.0,1,0,2,27321,0,2464,2,0,0.0,1,4.0,0,48,1,0,1,4
CLI2795,1,0,0,46,0,0,2.0,1,0,2,28287,2,2464,2,0,1.0,1,4.0,0,27,1,0,1,3
CLI2796,1,0,0,41,0,1,2.0,1,0,0,27642,0,1750,1,0,2.0,1,4.0,0,48,1,0,1,3
CLI2797,1,0,0,47,0,1,2.0,1,0,2,0,0,2464,2,0,2.0,1,4.0,0,4,0,0,1,3
CLI2798,1,0,0,52,0,1,2.0,1,0,2,0,4,2464,1,0,3.0,2,4.0,0,24,0,0,1,4
CLI2799,1,0,0,32,0,2,2.0,1,0,3,0,2,1750,2,0,0.0,1,4.0,0,27,0,0,0,2
CLI2800,1,4,0,46,0,1,2.0,1,1,2,0,0,2464,2,0,0.0,1,4.0,0,48,0,0,1,3
CLI2801,1,0,0,31,0,2,2.0,1,0,0,0,4,1750,2,0,0.0,1,4.0,0,8,0,0,1,2
CLI2802,1,0,0,34,0,1,2.0,1,0,2,0,0,2329,2,0,2.0,1,4.0,1,32,0,0,0,2
CLI2803,1,0,0,42,0,1,2.0,1,0,0,0,4,1750,2,0,3.0,1,4.0,0,4,0,0,0,3
CLI2804,1,0,0,61,0,1,2.0,1,0,3,0,0,1750,2,0,1.0,1,4.0,0,45,0,0,0,5
CLI2805,1,0,0,70,0,1,2.0,1,0,2,0,0,4107,2,0,1.0,2,4.0,1,30,0,0,0,5
CLI2806,1,0,0,54,0,1,2.0,1,0,0,0,4,1750,2,0,2.0,1,4.0,0,10,0,0,0,4
CLI2807,1,0,0,61,0,1,2.0,1,0,3,0,0,1750,2,0,3.0,1,4.0,0,22,0,0,0,5
CLI2808,1,0,0,27,0,2,2.0,1,0,0,0,0,1750,2,0,3.0,1,0.0,0,27,0,0,0,1
CLI2809,1,0,0,22,0,2,2.0,1,0,1,0,0,1750,2,0,0.0,1,4.0,0,8,0,0,0,1
CLI2810,1,0,0,65,0,1,2.0,1,0,2,0,0,2464,2,0,3.0,0,4.0,0,31,0,0,1,5
CLI2811,1,3,0,56,0,2,2.0,1,1,0,0,0,1750,2,0,0.0,1,4.0,0,46,0,0,0,4
CLI2812,1,0,0,21,0,2,2.0,1,0,0,0,0,1750,2,0,3.0,1,4.0,0,25,0,0,0,1
CLI2813,1,0,0,58,0,1,2.0,1,0,2,0,0,2329,2,1,2.0,1,4.0,1,39,0,0,0,4
CLI2814,1,4,0,41,0,0,2.0,1,1,2,0,0,2464,2,0,0.0,1,4.0,0,32,0,0,1,3
CLI2815,1,0,0,66,0,2,2.0,1,0,2,0,0,2464,2,0,2.0,1,4.0,0,4,0,0,1,5
CLI2816,1,0,0,50,0,1,2.0,1,0,2,0,0,2464,1,0,3.0,1,4.0,0,32,0,0,1,3
CLI2817,1,5,0,25,0,1,2.0,1,1,0,0,0,3453,2,0,0.0,1,4.0,0,32,0,0,1,1
CLI2818,1,0,0,28,0,2,2.0,1,0,0,0,0,1750,2,0,3.0,1,0.0,0,30,0,0,0,1
CLI2819,1,0,0,39,0,1,2.0,1,0,2,0,4,3242,2,0,1.0,1,4.0,1,36,0,0,1,2
CLI2820,1,6,0,25,0,1,2.0,1,1,2,0,2,4524,1,1,2.0,1,0.0,0,32,0,0,1,1
CLI2821,1,0,0,24,0,1,2.0,1,0,2,0,0,4322,2,1,2.0,2,4.0,1,32,0,0,1,1
CLI2822,1,0,0,43,0,1,2.0,1,0,0,0,0,1750,2,0,2.0,1,4.0,0,13,0,0,1,3
CLI2823,1,5,0,57,0,0,2.0,1,1,0,0,4,2997,2,0,0.0,1,4.0,0,7,0,0,1,4
CLI2824,1,4,0,47,0,1,2.0,1,1,2,0,0,2464,2,0,0.0,1,1.0,0,32,0,0,1,3
CLI2825,1,0,0,35,0,1,2.0,1,0,2,0,0,2464,2,0,2.0,1,4.0,0,32,0,0,1,2
CLI2826,1,0,0,54,0,0,2.0,1,0,2,0,4,2464,2,1,3.0,1,2.0,0,48,0,0,1,4
CLI2827,1,0,0,39,0,1,2.0,1,0,2,0,0,3242,2,0,1.0,1,4.0,1,39,0,0,0,2
CLI2828,1,0,0,46,0,2,2.0,1,0,2,0,0,2464,2,0,2.0,1,4.0,0,48,0,0,1,3
CLI2829,1,0,0,53,0,1,2.0,1,0,3,0,0,1750,2,0,1.0,1,4.0,0,8,0,0,0,4
CLI2830,1,0,0,42,0,0,2.0,1,0,2,0,0,4107,2,0,1.0,1,4.0,1,32,0,0,1,3
CLI2831,1,0,0,54,0,0,2.0,1,0,2,0,0,2464,1,0,0.0,1,4.0,0,50,0,0,1,4
CLI2832,1,0,0,22,0,1,2.0,1,0,2,0,0,2464,2,0,0.0,1,4.0,0,32,0,0,1,1
CLI2833,1,0,0,61,0,2,2.0,1,0,0,0,0,1750,2,0,0.0,1,4.0,0,32,0,0,0,5
CLI2834,1,0,0,55,0,0,2.0,1,0,0,0,0,1750,2,0,1.0,1,4.0,0,2,0,0,0,4
CLI2835,1,0,0,47,0,2,2.0,1,0,2,24052,0,2464,1,0,3.0,1,4.0,0,1,1,0,1,3
CLI2836,1,0,0,53,0,1,2.0,1,0,2,0,0,2464,2,0,2.0,1,1.0,0,48,0,0,1,4
CLI2837,1,0,0,70,0,1,2.0,1,0,3,0,0,2846,1,0,1.0,1,4.0,0,28,0,0,0,5
CLI2838,1,6,0,60,0,2,2.0,1,1,2,0,0,4524,2,0,0.0,1,4.0,0,43,0,0,1,4
CLI2839,1,4,0,51,0,1,2.0,1,1,2,0,0,2464,2,0,0.0,1,4.0,0,8,0,0,1,4
CLI2840,1,0,0,32,0,2,2.0,1,0,0,0,4,0,1,0,3.0,1,4.0,0,48,0,0,0,2
CLI2841,1,0,0,64,0,2,2.0,1,0,2,0,0,2329,1,0,2.0,1,4.0,1,32,0,0,0,5
CLI2842,1,6,0,61,0,1,2.0,1,1,2,0,0,4524,2,0,2.0,1,4.0,0,32,0,0,1,5
CLI2843,1,0,0,24,0,0,2.0,1,0,2,0,0,2464,2,0,0.0,1,4.0,0,8,0,0,1,1
CLI2844,1,0,0,50,0,2,2.0,1,0,2,0,0,2464,1,0,0.0,1,4.0,0,8,0,0,1,3
CLI2845,1,5,0,32,0,1,2.0,1,1,2,0,0,3453,2,0,0.0,1,4.0,1,30,0,0,1,2
CLI2846,1,0,0,68,0,1,2.0,1,0,2,0,0,4107,2,0,1.0,1,4.0,1,8,0,0,1,5
CLI2847,1,0,0,42,0,2,2.0,1,0,2,0,0,2464,2,0,2.0,1,4.0,0,32,0,0,1,3
CLI2848,1,0,0,66,0,2,2.0,1,0,2,0,4,3242,2,0,1.0,1,4.0,1,0,0,0,0,5
CLI2849,1,0,0,52,0,1,2.0,1,0,0,0,0,2662,2,0,1.0,1,4.0,0,32,0,0,0,4
CLI2850,1,0,0,21,0,2,2.0,1,0,2,0,0,2464,2,0,0.0,1,4.0,0,2,0,0,1,1
CLI2851,1,0,0,49,0,1,2.0,1,0,2,0,0,2464,2,0,2.0,1,4.0,0,7,0,0,1,3
CLI2852,1,5,0,44,0,0,2.0,1,1,2,38700,4,2625,1,0,3.0,1,4.0,1,2,1,0,1,3
CLI2853,1,0,0,39,0,1,2.0,1,0,3,0,0,1750,2,0,0.0,1,4.0,0,8,0,0,0,2
CLI2854,1,0,0,66,0,2,2.0,1,0,3,0,0,1750,2,0,3.0,1,1.0,0,4,0,0,0,5
CLI2855,1,5,0,63,0,1,2.0,1,1,3,0,2,3453,2,0,0.0,1,4.0,0,22,0,0,1,5
CLI2856,1,0,0,68,0,1,2.0,1,0,0,0,0,1750,1,1,2.0,1,2.0,0,43,0,0,0,5
CLI2857,1,0,0,35,0,2,2.0,1,0,0,0,0,1750,1,0,1.0,1,4.0,0,33,0,0,0,2
CLI2858,1,4,0,21,0,1,2.0,1,1,2,0,4,2329,2,0,0.0,1,4.0,1,9,0,0,1,1
CLI2859,1,0,0,58,0,0,2.0,1,0,2,0,0,3242,1,0,1.0,1,4.0,1,21,0,0,0,4
CLI2860,1,0,0,28,0,1,2.0,1,0,2,0,0,3242,2,0,1.0,1,4.0,1,37,0,0,0,1
CLI2861,1,0,0,28,0,2,2.0,1,0,2,0,0,2329,2,0,1.0,1,4.0,1,32,0,0,0,1
CLI2862,1,0,0,57,0,2,2.0,1,0,3,0,0,1750,2,0,2.0,1,4.0,0,2,0,0,0,4
CLI2863,1,0,0,44,0,2,2.0,1,0,3,0,3,1750,2,0,2.0,1,4.0,0,32,0,0,0,3
CLI2864,1,0,0,69,0,2,2.0,1,0,2,0,0,2464,2,0,3.0,1,4.0,0,31,0,0,1,5
CLI2865,1,0,0,44,0,1,2.0,1,0,3,0,0,1750,2,1,2.0,1,2.0,0,19,0,0,0,3
CLI2866,1,0,0,61,0,0,2.0,1,0,2,0,4,5027,2,0,1.0,1,4.0,1,8,0,0,0,5
CLI2867,1,0,0,71,0,0,2.0,1,0,2,0,2,2464,2,0,3.0,1,4.0,0,50,0,0,1,6
CLI2868,1,6,0,49,0,2,2.0,1,1,0,34350,0,3453,2,0,0.0,1,4.0,0,48,1,0,1,3
CLI2869,1,4,0,60,0,1,2.0,1,1,0,0,0,2394,2,0,0.0,1,4.0,0,32,0,0,1,4
CLI2870,1,0,0,56,0,1,2.0,1,0,1,0,4,1750,2,0,3.0,1,4.0,0,23,0,0,0,4
CLI2871,1,3,0,42,0,1,2.0,1,1,2,0,0,1750,1,0,2.0,1,4.0,1,32,0,0,1,3
CLI2872,1,6,0,28,0,2,2.0,1,1,2,0,0,4524,1,0,0.0,1,4.0,0,16,0,0,1,1
CLI2873,1,6,0,30,0,0,2.0,1,1,0,0,0,3994,2,0,1.0,1,4.0,1,8,0,0,0,1
CLI2874,1,9,0,59,0,1,2.0,1,1,0,27987,0,1750,2,0,0.0,1,4.0,0,8,1,0,0,4
CLI2875,1,0,0,52,0,2,2.0,1,0,0,0,4,1750,1,0,2.0,1,4.0,0,16,0,0,0,4
CLI2876,1,0,0,22,0,0,2.0,1,0,2,0,4,2662,2,0,1.0,1,4.0,1,19,0,0,1,1
CLI2877,1,0,0,29,0,2,2.0,1,0,2,0,0,2464,1,0,3.0,1,4.0,0,52,0,0,1,1
CLI2878,1,4,0,71,0,2,2.0,1,1,2,0,4,2329,2,0,0.0,1,4.0,1,8,0,0,0,6
